id,driver,sector,domain,country,part,group,section,variable,formatI,formatII,gType,validation,default,graph,status,is_meme,is_group_key,objectRelationships,variations
34e61185-e82e-4989-8c0d-4abf6128d56b,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Parameter,Atomic,Periodic Floor,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
353a7d15-3dfa-47d3-8891-c023a1b929f8,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Personnel,Atomic Tag,Military Status,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
358c6fc5-a003-4136-b299-aab5fcb392cf,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,DV01,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
3594f149-f4c0-427f-a535-535a61352280,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Tenancy,Vulqan,Solution ID,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,0,0
37528204-42ed-4ce8-bedc-073ad588734e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Interest Schedule,Period,Interest Period Amount,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
378f2a44-1947-4503-a1cb-19c077587f52,"Investment, ALL, ALL, None",Investment,ALL,ALL,Tag,Flag,Flag,Covenant,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
39369293-fe56-444b-b836-1295b441ce3f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,[Compound ID],[Meme],[ID #],Freeform,Text,Multi,,,Y,Active,true,false,0,0
396bd5ab-ace7-468a-837f-a1c29a3a02dd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Work Address,Classified,Work Address Notes,Freeform,Text,Tight,Length,-,Yes,Active,false,false,0,0
3a064c0e-0eb6-49f5-915f-53df441a6057,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Personnel,Atomic Tag,Marital Status,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
3a3c5cc1-de0f-4593-b064-3061f8c8eabe,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Sub Total,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
3a3c683e-8fa4-431d-9550-436724f91b55,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Phone,Classified,Alternate Phone,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,0,0
3a7f7f20-4249-4687-aa8c-77cfb95088ff,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Supplier,CDM,Payee,Freeform,Text,Tight,[[*]],-,Yes,Active,false,false,0,0
3aa289cd-ad25-44dc-9136-2ad9d2d9e18c,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Credit Card,Compound ID,Credit Card Name On Card,Freeform,Text,Multi,Length <40,-,Yes,Active,false,false,0,0
3b249a46-2ce7-4c25-85f7-22feb1a12e6f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Email,Consolidated,Email Address,Freeform,Text,Multi,Specific,-,Yes,Active,false,false,0,0
3b97f58c-1286-4217-925e-04ea0ca64f9e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Work Address,Classified,Work Address #,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
3be3e788-4048-4aa9-a46b-960fec4a3ec7,"ALL, ALL, ALL, None",ALL,ALL,ALL,Event,[Event],CDM,[Event] Start Date,Freeform,Text,Tight,,-,Yes,Active,false,false,0,0
3c6c36ee-f44a-4dc7-961b-350fa0232bf2,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Grouping,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
3c7bef05-1260-49e6-b3d6-319e3f480ae3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Legal Entity,Complex,Parent Entity Relationship Type,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
3d08ea69-a9bc-465c-ab35-5b3ad96b283d,"Investment, ALL, ALL, None",Investment,ALL,ALL,Tag,TypoloJi,Atomic Tag,Collateral Kind,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
3ddbb2fd-46f0-4d38-a4ae-b66f0eb81f3c,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,GICS Sector,Tiered,GICS Industry,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
3de9f795-cd48-4433-aee2-1740e8ae0da5,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Temporality,Vulqan,As Of Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
3df5b39a-e602-40b4-b2f3-3495b4145ea8,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Delivery Amount,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
3e3b3a91-9071-4b14-84bb-f2f28773984e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Quantity,Atomic,Units,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
3e64da04-3b16-4345-9589-5318dae1897b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,[Object Role],[Object],[Object Role #] [Variable],Freeform,Text,Loose,[[*]],-,Yes,Active,true,false,0,0
3eb9bef3-6556-4acb-a735-0423cea221ef,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Daily Interest,Daily,Daily Interest Date,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
3ebc4e0e-0391-488b-98df-5cbb9f054f33,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,Yield,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
3f4fade8-d7c8-4219-9064-26236d5e532f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Work Address,Classified,Work Address Full,Freeform,Text,Tight,Length,-,Yes,Active,false,false,0,0
3f61d3af-6145-40b5-8c67-2d303c874f56,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Employment,Event,Employment Country,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
3f983cb6-9e22-447b-835c-310955a10eb7,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Public ID,Atomic ID,Tax ID,Freeform,Text,Loose,Length <25,-,Yes,Active,false,false,0,0
3fe871ae-3dfc-4441-b088-5d1a164d5fa2,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Address,[Meme],Address Full,Freeform,Text,,,,Y,Active,true,false,0,0
4030fe81-78d0-4ada-9605-70008fad57c1,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Salesperson),(Employee),(Customer Salesperson),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
4129411f-9ece-4a26-845d-dc85ebd24cb1,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Department,Complex,Assgined Department DB ID,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
41346159-d991-4ac9-868a-10170e87a5d1,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Geography,Atomic Tag,Time Zone,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
414c5c04-2ca8-4725-88ed-28e9da89bf39,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Converted,Conversion,Base Currency,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
41c19e3f-d0f8-40d6-9822-84e2202d01af,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Name Individual,Compound ID,Last Name,Freeform,Text,Tight,Length <20,-,Yes,Active,false,false,0,0
41e5bb2f-504e-43c0-91e3-341d77de7bcc,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Payment ID,Atomic ID,SWIFT,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,4,0
421e972d-94e7-4692-bd10-fc7f76d11ef5,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Payroll Schedule,Period,Payroll Period Start Date,Freeform,Text,Tight,"Range, Relative",-,Yes,Active,false,false,0,0
430f86e5-879e-4404-b586-f4bd65df2cbf,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Merrill Lynch Asset Class,Tiered,Merrill Lynch Asset Class Level 3,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
4328a8aa-4018-407a-b6f4-8ace0fe519e9,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Personnel,Atomic Tag,Gender,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
435d2d3f-aab0-4cd0-9de3-2c7567977442,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Drivers License,Compound ID,Drivers License #,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
4376899c-c871-4c31-ba17-f49f46b31e82,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Minimum,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
43c68c31-936b-4338-bf5b-f76d0dfe46d9,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Employment,Event,Employment End Date,Freeform,Text,Tight,"Range > 1/1/1925, Range < 12/31/2050",-,Yes,Active,false,false,0,0
43d9c43b-74e6-4449-ba13-61791f66f3bd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Payment ID,Atomic ID,BIC,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,4,0
440657be-aee4-4b61-834b-bd0ebd0a89d3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,CUSIP,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
4417dccf-fda7-47dc-9eb9-51f8d03bdc2c,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Amount,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
44280043-9406-41fc-9618-61cb0a7ed72f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Bank Account,Compound ID,Bank Account Number,Freeform,Text,Multi,Tailored,-,Yes,Active,false,false,0,0
44343f07-d85d-4f77-becb-293e92ebb43d,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,CPR,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
4489d7b9-6c47-42a8-9407-a04b1f15c938,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Tiering Type,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
45388ff6-7128-474f-8f69-b84e7520788b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Spread,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
456a7024-6f3d-4896-9aa2-5caa15e7e06b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Marker,Milestone,Maturity Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
45ee554f-7881-496e-a17b-02d332e45c1b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Name,Atomic ID,Legal Name,Freeform,Text,Tight,Length <40,-,Yes,Active,false,false,0,1
47054d22-34cd-4d7e-853b-05b0fa59d203,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Contact),(Customer Affiliate),(Customer Contact),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
47ce96e1-15b4-486f-91ba-6e0994451814,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Characteristic,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
47ea7c5f-0cf5-45e3-9c83-9154ba626a5f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Aggregation],Aggregation,[Aggregation Date],Freeform,Text,Tight,Range,-,Yes,Active,true,false,0,0
48744821-28a3-496d-91d6-7955e3bb771d,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Barclays Sector,Tiered,Barclays Class 1,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
4882e6e1-7468-4cdf-8d0d-c9d8c3f38c6e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Marker,Milestone,Transaction Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
4883a70a-b53d-4cf5-82a9-15a81f47b020,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Interest Period,Event,Credit Card Input Number,Freeform,Text,Tight,Specific,-,Yes,Active,false,false,0,0
489c9c8d-8d67-477a-a8b3-3a7e5e89c95a,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Interest Schedule,Period,Interest Period Rate,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
48a97c26-9e14-444b-9bc8-cccb192000b8,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Function,Function,Return Current,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
49d2a218-dc03-47e4-a38e-a2103be3b2d4,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Rate,Atomic,Current Rate,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
49d89a80-b261-43ad-9579-978879ee0625,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Bank Account,Compound ID,Bank Account Bank,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
4a2d99c7-dec2-4bd6-9b35-d3a49176702d,"Investment, ALL, ALL, None",Investment,ALL,ALL,Tag,TypoloJi,Atomic Tag,Asset Class,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
4a4db497-fcc1-444d-ac7a-e9ecabb3b7a3,"Investment, ALL, ALL, None",Investment,ALL,ALL,Tag,Flag,Flag,Convertible,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
4aeed487-756e-4b9f-bd87-1c2f890dc4ac,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Credit Card Transaction,Event,Credit Card Input Address,Freeform,Text,T,,-,Yes,Active,false,false,0,0
4b0e5b87-85e9-44d3-a10d-51c18dc1cf44,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Computation Method,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
4b2f8881-7488-4780-ac5e-7355ae45b4f3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Billable  Amount,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
4b7dbd81-d6af-4c3d-8451-838b05e52b51,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,[Atomic Tag],[Meme],[Tag Variable],Freeform,Text,Loose,List,-,Yes,Active,true,false,0,0
4bbd6c52-ff98-4226-aaba-a43a08331e0d,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Grade,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
4c0e78ca-af74-46d0-a554-2c6b6541be72,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Personnel,Atomic Tag,Role,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
4c4121fa-5ece-45d3-bb24-a6db01b8b5ac,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,Factset ID,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
4d2f412e-7209-4005-9b1d-8a23c590e959,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Employment,Event,Employment State,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
4d64690d-3a31-4c0d-8b8f-3971a9f041dd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Net Amount,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
4d698777-072f-495c-a431-ea384ae798bb,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Drivers License,Compound ID,Drivers License Expiration Date,Freeform,Text,Multi,"Range, Relative",-,Yes,Active,false,false,0,0
4dd983fa-8115-4464-92cd-16d123e0a6fc,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Phasing,Vulqan,Status,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
4e18fde1-5107-404b-973c-69c4f182badf,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Classification,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
4e25ea2a-d0cd-4883-aae7-88480368c5cd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Converted,Conversion,Converted Amount,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
4e2d3814-6c7a-46fe-bd5e-63880d03669c,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Marker,Milestone,Issuance Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
4e4169cf-c083-4961-85e7-f625df75a73a,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Parameter,Atomic,PIK Spread,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
4e7e40c0-52f4-4af4-86fa-bfcb1e821051,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,OAD,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
4ea39583-29b1-4c38-afef-81b8061cedf2,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Rate,Atomic,Cost,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
4f73fff2-6eb9-4b5c-890a-0f2abe1a3e15,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Sum,Aggregation {Flat},Sum (Payments) (2025) (03312025),Freeform,Text,Loose,[[*]],-,Yes,Active,false,false,0,0
51209722-6631-4f31-ab05-d2460ee06c65,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Outlook,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
512c49be-030b-4652-b54b-21b51bfcba0b,"ALL, Human Resources, ALL, None",ALL,Human Resources,ALL,Tag,Flag,Flag,Disabled,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
518ddb88-66e7-4d10-80ca-d288a6e35b04,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Education,Event,Education #,Freeform,Text,T,List,-,Yes,Active,false,false,0,0
51e39b2b-8342-44fa-b296-87592dfa55dc,"Investment, ALL, ALL, None",Investment,ALL,ALL,Tag,Flag,Flag,144A,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
5212f463-ad55-4eca-a12a-f5b98d8a94e0,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Beneficiary),(Customer Affiliate),(Customer Beneficiary #1),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
523d01a8-cd00-48c6-8913-6490a7405dc3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Converted],[Meme],Converted Value [Variable],Freeform,Text,Tight,[[*]],-,Yes,Active,true,false,0,0
52404c37-a4e9-4c8e-9ada-1a10be293ee4,"ALL, ALL, ALL, None",ALL,ALL,ALL,Event,[Event],Event,[Event] End Date,Freeform,Text,Tight,,-,Yes,Active,false,false,0,0
52e87144-db6d-4ddb-aad7-1f5f4078bee1,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,[Flag],[Meme],[Flag Variable],Freeform,Text,Loose,List,-,Yes,Active,true,false,0,0
53e1ae84-9302-4e34-a86e-3d2cbb6d1a89,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Employee,Basic,Manager,Freeform,Text,Tight,[[*]],-,Yes,Active,false,false,0,0
54932ddd-5b98-49c9-8db9-8a78730dc37b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Phone,Classified,Mobile Phone,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,0,0
54c789d0-dbb0-477d-bf25-768246333791,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Related],[Meme],[Related Record],Freeform,Text,Tight,List,-,Yes,Active,true,false,0,0
552cb4d4-0df6-4103-a0fc-8dd21b2231bd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,[[Common Tag]],Freeform,Text,Loose,List,-,Yes,Active,true,false,0,0
55625d5e-77b9-49a0-815f-21da781a26f6,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Aggregation],Aggregation,Minimum [Variable] [Clarifier],Freeform,Text,Loose,[[*]],-,Yes,Active,false,false,0,0
55f04d9a-a64d-4a8e-b20a-00522281e9b6,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Gross Amount,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
564ed40f-03cf-42fc-8971-f8f249d37fd7,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,[Geography Tiered],CDM,[Geography Variable] II,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
5654470c-5761-45fa-b01f-85dee7bc6ac9,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,[Period],[Meme],[Period Start Date],Freeform,Text,Tight,"Range, Relative",-,Yes,Active,true,false,0,0
56643e17-ec9a-4ef2-9c6d-295a9583ffc4,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Address,Consolidated,Address Type,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
5699e975-2600-40db-b71a-e79935f109e5,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Marker,Milestone,Fire Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
56cdc7b3-2570-419b-a3ad-d0e3047a9ebc,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Tenancy,Vulqan,Sub Tenant ID,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,0,0
572d3be8-d1eb-460f-b679-c9ab82cc70e7,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Supplier Contact,CDM,Supplier Contact,Freeform,Text,Tight,[[*]],-,Yes,Active,false,false,0,0
574b4319-87da-4831-ab25-c20dd6de88b3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Rate,Atomic,Sales Tax Percentage,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
5865a195-5e50-4d34-8d85-7ceee84452ad,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Geography,Atomic Tag,Domicile State,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
5887469c-fe17-4378-9e65-882fc5595a0f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Product,CDM,Product,Freeform,Text,Tight,[[*]],-,Yes,Active,false,false,0,0
589ee9d4-913c-4213-8b7e-2f2f39cf0bc1,"Investment, ALL, ALL, None",Investment,ALL,ALL,Tag,Flag,Flag,Dividend,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
58f31526-0fff-4922-88fc-542202f02a8d,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Drivers License,Compound ID,Drivers License Issuance Date,Freeform,Text,Multi,"Range, Relative",-,Yes,Active,false,false,0,0
59331eb5-ca4b-4c7a-aafd-c3c7cfb5e9a4,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,[[Industry Classifications]],CDM,[[Industry]],Freeform,Text,Loose,List,-,Yes,Active,true,false,0,0
59f886ae-1b6a-4544-a189-59651a8ffda1,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Nominal Amount,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
5a1a1b84-b64d-40cc-ae1e-91f2e0a1b551,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Payment ID,Atomic ID,IBAN,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,4,0
5a6bb3ac-f9e7-4993-84e0-d0c5405e1e25,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Account),(Customer Account),(Customer Account),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
5afc2344-2784-47db-86e9-3615a2ebb681,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Sum,Aggregation {Nested},Sum (Orders) (YTD),Freeform,Text,Loose,[[*]],-,Yes,Active,false,false,0,0
5b5bca55-b37c-4eb0-8c9b-f56519b644eb,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Balance,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
5bfc2a67-7d36-4c8d-88b0-e4121fbd4623,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Address,Consolidated,Address State,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,2
5d5cb036-4d3a-4507-a024-aec03729475a,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Credit Card Transaction,Event,Credit Card Result AVS Zip,Freeform,Text,Tight,Specific,-,Yes,Active,false,false,0,0
5d73e1db-aba2-4839-ad05-b3779505a04e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Delivery Method,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
5d98abe9-b798-4d89-8f46-2355ddc0f46c,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,[Related Object],Complex,[Object Role],Freeform,Text,Tight,List,-,Yes,Active,true,false,0,0
5d98e763-55df-47fa-a6ec-c4e985055115,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Website,Consolidated,Website,Freeform,Text,Multi,Specific,-,Yes,Active,false,false,0,0
5da9eda1-7bbe-475e-91be-d0909e53c3da,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Order),(Order),(Customer Order #1),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
5de198df-9a50-4a59-a25a-a00e2aca4c6d,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Email,Consolidated,Email #,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
5e086d34-6192-4bc2-b90d-2aaeb4d28dca,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Beneficiary),(Customer Affiliate),(Customer Beneficiary #1 Allocation %),Freeform,Text,Loose,[[*]],-,Yes,Active,false,false,0,0
5e5e2fc0-8e2c-4ab0-b4d9-e029e32e4932,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Function],[Meme],[Function] [Clarifier],Freeform,Text,Tight,[[*]],-,Yes,Active,true,false,0,0
5e897f66-aa9f-40cc-aff6-65933407db6f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Fiscal Year,Period,Fiscal Year First Month,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
5ecaca1a-8a64-435b-b037-7b197e315764,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Quantity,Atomic,Quantity,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
6067f503-ab9a-47cd-9303-4ada5131dc35,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Geography,Atomic Tag,Location State,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
610809db-d58d-4b12-93be-c19091be6065,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Rounding,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
6147e89a-cd27-4807-8636-af4f6047f1a2,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Aggregation],Aggregation,Median [Variable] [Clarifier],Freeform,Text,Loose,[[*]],-,Yes,Active,false,false,0,0
618560cc-36b4-4d50-8bb4-9dcf4b5aac4e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Shipping Address,Classified,Shipping Address State,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
61eb67fa-8e9e-4f37-b23f-f6d753a9e052,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Beneficiary),(Customer Affiliate),(Customer Beneficiary #2),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
